Campaign,Labels,Budget,Budget type,Standard conversion goals,Campaign Type,Networks,Location and language targeting,Languages,Bid Strategy Type,Bid Strategy Name,Enhanced CPC,Desktop Bid Modifier,Mobile Bid Modifier,Tablet Bid Modifier,TV Screen Bid Modifier,Start Date,End Date,Ad Schedule,Ad rotation,Targeting method,Exclusion method,Audience targeting,Flexible Reach,Text asset automation,Final URL expansion,Ad Group,Max CPC,Max CPM,Target CPA,Max CPV,Target CPV,Percent CPC,Target CPM,Target ROAS,Display Network Custom Bid Type,Optimized targeting,Ad Group Type,Keyword,Criterion Type,First page bid,Top of page bid,First position bid,Quality score,Landing page experience,Expected CTR,Ad relevance,Campaign Status,Ad Group Status,Status,Approval Status,Ad strength,Comment,Clicks,Cost,Impressions,All video ad seq impr,CTR,Interactions,Interaction Rate,Engagements,Engagement Rate,Invalid Clicks,Invalid Click Rate,Invalid Interactions,Invalid Interaction Rate,Avg CPC,Avg Cost,Avg CPE,Avg CPM,Avg CPV,Avg target CPA,Avg target ROAS,Avg target cost per install,Avg target cost per inapp action,Video Views,Video View Rate,Watch time,Avg watch time per impr,Video played to 25,Video played to 50,Video played to 75,Video played to 100,Coviewed impressions,Absolute top impression rate,Top impression percentage,Viewable impr,Non viewable impr,Measurable impr,Non measurable impr,Measurable cost,Measurable rate,Avg viewable CPM,Viewable CTR,Viewable impr distrib,Non viewable impr distrib,Non measurable impr distrib,Viewable rate,Conversions,Cost per conv,Conv rate,Conv value,Conv value per cost,Conv value per click,Value per conv,Value adjustment,Conversions by conv time,Conv value by conv time,Value per conv by conv time,All conv,Cost per all conv,All conv rate,All conv value,All conv value per cost,All conv value per click,Value per all conv,All value adjustment,All conv by conv time,All conv value by conv time,Value per all conv by conv time,Orders,Avg cart size,Avg order value,Cost of goods sold,Gross profit,Revenue,Crossdevice conv,Crossdevice conv value,Crossdevice conv by conv time,Crossdevice conv value by conv time,View through conv,New customers,Purchase conversions,Purchase value,Store visits,Store visit value,Store visit value per Store visit,View through store visits,Installs,Cost per install,InApp actions,Participated inapp actions,Cost per InApp action,Cost per Participated inapp action,Conversions under current model,Cost per conv under current model,Conv rate under current model,Conv value under current model,Value per conv under current model,Conv value per click under current model,Conv value per cost under current model,Store visits under data driven model,Store visits under last click model,Search Impr share,Search top IS,Search abs top IS,Search lost IS rank,Search lost top IS rank,Search lost abs top IS rank,Search lost IS budget,Search lost top IS budget,Search lost abs top IS budget,Search exact match IS,Display impr share,Display lost IS rank,Display lost IS budget,Click share,Relative CTR,Phone calls,Phone impressions,PTR,Chats,Message impressions,Chat rate,Avg impr freq per user,Unique users,Avg impr freq per user over 7 days,Avg impr freq per user over 30 days,Frequency distribution 1 plus,Frequency distribution 2 plus,Frequency distribution 3 plus,Frequency distribution 4 plus,Frequency distribution 5 plus,Frequency distribution 10 plus,Display Clicks,Display Cost,Display Impressions,Display CTR,Display Interactions,Display Interaction Rate,Display Engagements,Display Engagement Rate,Display Avg CPC,Display Avg Cost,Display Avg CPE,Display Avg CPM,Display Avg CPV,Display Video Views,Display Video View Rate,Display Video played to 25,Display Video played to 50,Display Video played to 75,Display Video played to 100,Display Viewable impr,Display Non viewable impr,Display Measurable impr,Display Non measurable impr,Display Measurable cost,Display Measurable rate,Display Avg viewable CPM,Display Viewable CTR,Display Viewable impr distrib,Display Non viewable impr distrib,Display Non measurable impr distrib,Display Viewable rate,Display Conversions,Display Cost per conv,Display Conv rate,Display Conv value,Display Conv value per cost,Display Conv value per click,Display Value per conv,Display All conv,Display Cost per all conv,Display All conv rate,Display All conv value,Display All conv value per cost,Display All conv value per click,Display Value per all conv,Display Crossdevice conv,Display Crossdevice conv value,Display View through conv,Display Store visits,Display Store visit value,Display Store visit value per Store visit,Display View through store visits
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,,,,0,0.00,2,,0.00%,0,0.00%,0,0.00%,,,,,0.00,0.00,0.00,0.00,0.00,,,,,0,0.00%,,,0.00%,0.00%,0.00%,0.00%,2,50.00%,50.00%,0,0,0,2,0.00,0.00%,0.00,0.00%,0.00%,0.00%,100.00%,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,,,,,,,0.00,0.00,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,9.99%,,,90.01%,,,,,,25.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence,Location of presence,Audience segments,Audience segments,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,,,,1,01.09,21,,4.76%,1,4.76%,0,0.00%,,,,,01.09,01.09,0.00,51.90,0.00,,,,,0,0.00%,,,0.00%,0.00%,0.00%,0.00%,21,66.67%,85.71%,0,0,0,21,0.00,0.00%,0.00,0.00%,0.00%,0.00%,100.00%,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,,,,,,,0.00,0.00,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,16.53%,,,83.47%,,,,,,42.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,,,,5,05.06,96,,5.21%,5,5.21%,,,,,,,01.01,01.01,,52.71,0.00,,,,,0,0.00%,,,,,,,,68.82%,79.57%,,,,,,,,,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,,,,,,,0.00,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,burger king,Campaign Negative Phrase,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,Approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,Approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,Approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,Approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,Approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,Approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,Approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,Approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,Approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,Approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Manger Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,Approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Brand Lyon,,16.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments,Disabled,Disabled,Manger | Burger,0.92,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,,,,,45,16.79,129,129,34.88%,45,34.88%,0,0.00%,1,2.17%,1,2.17%,0.37,0.37,0.00,130.16,0.00,0.00,0.00%,0.00,0.00,0,0.00%,0,0.0,0.00%,0.00%,0.00%,0.00%,129,80.16%,99.21%,0,0,0,129,0.00,0.00%,0.00,0.00%,0.00%,0.00%,100.00%,0.00%,1.00,16.79,2.22%,785.66,46.79,17.46,785.66,0.00,1.00,785.66,785.66,2.00,8.40,4.44%,786.66,46.85,17.48,393.33,0.00,2.00,786.66,393.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,16.79,2.22%,785.66,785.66,17.46,46.79,0.00,0.00,56.50%,56.05%,45.29%,43.05%,43.50%,54.26%,0.45%,0.45%,0.45%,63.04%,0.00%,0.00%,0.00%,40.32%,0.00%,1,48,2.08%,0,0,0.00%,0.00,0,0.00,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Brand Lyon,,16.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Brand | Pilo,0.55,0.65,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,Enabled,,,,,45,16.79,129,129,34.88%,45,34.88%,0,0.00%,,,,,0.37,0.37,0.00,130.16,0.00,,,,,0,0.00%,0,0.0,0.00%,0.00%,0.00%,0.00%,129,80.16%,99.21%,0,0,0,129,0.00,0.00%,0.00,0.00%,0.00%,0.00%,100.00%,0.00%,1.00,16.79,2.22%,785.66,46.79,17.46,785.66,0.00,1.00,785.66,785.66,2.00,8.40,4.44%,786.66,46.85,17.48,393.33,0.00,2.00,786.66,393.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,16.79,2.22%,785.66,785.66,17.46,46.79,0.00,0.00,56.50%,56.05%,45.29%,43.05%,43.50%,54.26%,,,,63.04%,0.00%,0.00%,,40.32%,0.00%,1,48,2.08%,0,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Brand Lyon,,16.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Brand | Pilo,0.55,0.65,,,0.01,,0.01,,None,Disabled,Standard,pilo hostel,Exact,0.46,0.46,0.55,8,Above average,Above average,Below average,Enabled,Enabled,Enabled,Approved,,,0,0.00,3,,0.00%,0,0.00%,0,0.00%,,,,,0.00,0.00,0.00,0.00,0.00,,,,,0,0.00%,,,0.00%,0.00%,0.00%,0.00%,,0.00%,100.00%,,,,,,,,0.00%,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,,,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,100.00%,100.00%,9.99%,0.00%,0.00%,90.01%,,,,100.00%,,,,0.00%,,0,0,0.00%,0,0,0.00%,,,,,,,,,,,0,0.00,0,0.00%,0,0.00%,0,0.00%,0.00,0.00,0.00,0.00,0.00,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00,0.00%,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00
FR | Brand Lyon,,16.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Brand | Pilo,0.55,0.65,,,0.01,,0.01,,None,Disabled,Standard,hostel pilo,Exact,0.93,0.93,0.00,6,Above average,Average,Below average,Enabled,Enabled,Paused,Approved,,,0,0.00,0,,0.00%,0,0.00%,0,0.00%,,,,,0.00,0.00,0.00,0.00,0.00,,,,,0,0.00%,,,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,,,,,,,,0.00%,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,,,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,0.00%,,,,0.00%,,0,0,0.00%,0,0,0.00%,,,,,,,,,,,0,0.00,0,0.00%,0,0.00%,0,0.00%,0.00,0.00,0.00,0.00,0.00,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00,0.00%,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00
FR | Brand Lyon,,16.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Brand | Pilo,0.55,0.65,,,0.01,,0.01,,None,Disabled,Standard,pilo hotel,Phrase,0.24,0.24,0.46,8,Above average,Average,Above average,Enabled,Enabled,Enabled,Approved,,,7,1.97,33,,21.21%,7,21.21%,0,0.00%,,,,,0.28,0.28,0.00,59.70,0.00,,,,,0,0.00%,,,0.00%,0.00%,0.00%,0.00%,,90.91%,100.00%,,,,,,,,0.00%,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,,,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,41.77%,41.77%,37.97%,58.23%,58.23%,62.03%,,,,57.50%,,,,47.38%,,0,13,0.00%,0,0,0.00%,,,,,,,,,,,0,0.00,0,0.00%,0,0.00%,0,0.00%,0.00,0.00,0.00,0.00,0.00,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00,0.00%,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00
FR | Brand Lyon,,16.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Disabled,Disabled,Brand | Pilo,0.55,0.65,,,0.01,,0.01,,None,Disabled,Standard,hotel pilo,Exact,0.68,0.68,0.68,8,Above average,Average,Above average,Enabled,Enabled,Enabled,Approved,,,2,0.81,7,,28.57%,2,28.57%,0,0.00%,,,,,0.41,0.41,0.00,115.71,0.00,,,,,0,0.00%,,,0.00%,0.00%,0.00%,0.00%,,100.00%,100.00%,,,,,,,,0.00%,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,,,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,58.33%,58.33%,58.33%,41.67%,41.67%,41.67%,,,,58.33%,,,,9.99%,,0,1,0.00%,0,0,0.00%,,,,,,,,,,,0,0.00,0,0.00%,0,0.00%,0,0.00%,0.00,0.00,0.00,0.00,0.00,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00,0.00%,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00
